937316,7935374085;9778,112295927805
938316,8112177285;9490,063920030854
939316,828898049;9202,015544133816
940316,846578369;8913,967168236848
941316,8642586898;8152,045206688729
942316,8819390091;7863,996830792045
943316,8996193296;7575,94845489494
944316,9172996498;7287,900078997987
945316,93497997;6999,851703100989
946316,9526602897;6711,8033272042085
947316,9703406104;6423,754951307083
948316,9880209307;6135,706575410082
949317,0057012499;5847,658199509318
950317,0233815708;5559,60982361616
951317,041061891;5271,561447719201
952317,0587422107;4983,513071822437
953317,0764225316;4695,464695925146
954317,0941028512;4407,416320028346
955317,1117831721;4119,367944131225
956317,1294634922;3831,3195682342853
957317,1471438118;3543,271192337398
958317,1648241319;3255,222816440534
959317,1825044524;2967,1744405433733
960317,2001847725;2679,126064646486
961317,217865093;2391,077688749417
962317,235545412;2171,994216465467
963317,2532257325;1952,9107441810934
964317,2709060526;1733,827271896836
965317,2885863734;1630,9486126288434
966317,3062666932;1469,4432533817567
967317,3239470136;1285,1558937887626
968317,3416273348;1137,142918196169
969317,3593076547;1055,165142072367
970317,3769879733;1009,4617499460992
971317,3946682941;833,5359462418583
972317,4123486145;787,832554119027
973317,4300289347;742,1291619956205
974317,4477092549;696,4257698721754
975317,465389575;650,722377748767
976317,4830698951;605,0189856253642
977317,5007502153;559,3155935019663
978317,5184305353;513,6122013785325
979317,5361108567;467,90880925507054
980317,553791177;422,20541713166585
981317,5714714957;376,5020250083221
982317,5891518176;330,7986328848133
983317,6068321377;285,09524076139905
984317,6245124562;239,3918486380603
985317,6421927765;193,68845651463926
986317,6598730985;147,98506439115863
987317,6775534181;102,28167226425876
988317,6952337389;56,5782801443047
989317,7129140587;10,87488801474683
990317,7305943787;4,1154635255225E-11
991317,7482746992;6,298250809777528E-11
992317,76595502;3,637978807091713E-11
993317,7836353395;0,0
994317,8013156597;0,0
995317,81899598;0,0
996317,8366762983;0,0
995864,100228621;0,0
998317,8720369391;0,0
999317,8897172618;0,0
1000317,9073975807;0,0
1001317,9250778994;0,0
1002317,9427582207;0,0
1003317,960438541;0,0
1004317,97811886;0,0
1005317,9957991804;0,0
1006318,0134795023;0,0
1007318,0311598225;0,0
1008318,048840142;0,0
1009318,066520463;0,0
1010318,084200782;0,0
1011318,1018811024;0,0
1012318,1195614226;0,0
1013318,1372417429;0,0
1014318,1549220631;0,0
1015318,1726023827;0,0
1016318,1902827042;0,0
1017109,0591969258;0,0
1017247,2903695105;0,0
1019318,2433236645;0,0
1020318,2610039834;0,0
1021211,3239961562;0,0
1022318,2963646249;0,0
1023318,3140449448;0,0
1024318,3317252657;0,0
1025318,3494055858;0,0
1025648,9878439223;0,0
1027318,3847662262;0,0
1026977,2357297462;0,0
1029203,2188163387;0,0
1030318,4378071858;0,0
1030604,172833446;0,0
1032318,4731678271;0,0
1033318,4908481473;0,0
1034318,5085284674;0,0
1035318,5262087876;0,0
1036088,9164909185;0,0
1037318,561569427;0,0
1038318,5792497477;0,0
1038151,2526431539;0,0
1040088,9164909193;0,0
1040979,500528978;0,0
1042318,6499710284;0,0
1043318,6676513492;0,0
1043938,3062579902;0,0
1045318,7030119888;0,0
1046318,7206923094;0,0
1047318,7383726293;0,0
1048318,7560529497;0,0
1049318,7737332697;0,0
1050318,7914135896;0,0
1051318,8090939103;0,0
1052318,82677423;0,0
1053318,8444545504;0,0
1054318,862134871;0,0
1055318,87981519;0,0
1056318,897495511;0,0
1057318,915175831;0,0
1058318,9328561511;0,0
1059318,9505364706;0,0
1060318,9682167917;0,0
1061318,9858971115;0,0
1062319,0035774324;0,0
1063319,021257752;0,0
1064319,0389380725;0,0
1065319,0566183925;0,0
1066319,0742987127;0,0
1067319,091979033;0,0
1068319,109659353;0,0
1069319,1273396735;0,0
1070319,1450199937;0,0
1071319,162700314;0,0
1072319,180380634;0,0
1073319,1980609545;0,0
1074319,2157412744;0,0
1075319,2334215944;0,0
1076319,2511019148;0,0
